User_ID,user_diet,preferred_cuisines,monthly_budget_inr,purchase_date,Product_ID,Product_Name,Brand,Category,Subcategory,unit,unit_price_inr,quantity_purchased,discount_applied,total_spent_inr,storage_type,expiration_date,days_to_expiry,quantity_on_hand,reorder_level,reorder_quantity,payment_method,store_type,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,product_diet_tags,recipe_id,recipe_name,recipe_cuisine,recipe_cook_time_min,ingredient_product_ids,ingredient_qtys,recipe_instructions,user_monthly_spend_inr,category_spend_share
U0043,"egg-free,vegetarian","Bengali,Thai",11406,2024-05-28,P00370,Ready Meals Family,Borges,packaged_food,ready_meals,g,258.73,663.0,0.06,243.21,chilled,2025-09-24,484,132,1,2,Cash,online,452.5,10.35,24.89,46.91,3.48,9.22,462.4,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0097,Chaat Homestyle,Thai,25,P00545;P00431;P00196;P00452;P00717;P00474,0.12 kg;342 mL;0.37 kg;0.21 L;1.31 kg;1.19 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,961.25,0.253
U0049,"egg-free,vegetarian",Bengali,11135,2024-12-08,P00111,Wheat Daily,Parle,grains,wheat,kg,75.07,1.35,0.1,67.56,chilled,2026-04-27,505,450,8,4,Debit Card,offline,193.5,13.08,6.44,66.45,5.24,2.17,9.3,"egg-free,gluten-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,703.65,0.096
U0118,vegan,Not Specified,4677,2025-06-02,P00345,Egg Daily,Borges,meat_seafood,egg,g,558.33,237.0,0.08,513.66,chilled,2025-06-11,9,47,5,1,Credit Card,online,201.9,29.05,1.18,0.0,0.0,0.0,117.5,"gluten-free,keto,lactose-free,nut-free",R0178,Stir-Fry Delight,Mediterranean,81,P00458;P00207;P00666;P00160,221 mL;326 mL;232 g;249 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,593.06,0.8661
U0060,lactose-free,"Thai,Goan,Hyderabadi",11196,2024-12-30,P00489,Sunflower Oil Classic,Aashirvaad,oils_ghee,sunflower_oil,mL,1001.42,427.0,0.0,1001.42,ambient,2025-04-21,112,213,8,2,Credit Card,offline,836.5,0.0,98.28,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1213.83,0.825
U0102,gluten-free,"Italian,Maharashtrian,Rajasthani",5398,2024-06-19,P00331,Mutton Fresh,MotherDairy,meat_seafood,mutton,pcs,586.06,12.0,0.11,6259.12,frozen,2024-06-30,11,12,9,4,Debit Card,offline,206.9,17.72,6.09,18.92,0.0,0.0,117.9,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,6259.12,1.0
U0090,"egg-free,vegetarian","Italian,Punjabi,North Indian",12987,2025-02-06,P00662,Purees Select,Kissan,baby_food,purees,g,282.54,457.0,0.09,257.11,chilled,2025-04-23,76,228,7,4,Wallet,offline,78.2,2.29,3.06,12.63,1.43,7.82,23.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,310.02,0.8293
U0038,jain-friendly,"Punjabi,South Indian,Mexican",12931,2024-06-01,P00645,Sauces Family,Aashirvaad,condiments,sauces,L,224.25,3.61,0.03,217.52,chilled,2025-07-22,416,1203,4,2,Debit Card,online,208.1,1.81,1.46,39.27,2.0,7.41,875.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0194,Poha Chef's Pick,Hyderabadi,69,P00057;P00181;P00567;P00066;P00333,3 pcs;218 g;4 pcs;281 g;1 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,840.23,0.2589
U0011,jain-friendly,Mexican,9317,2024-11-30,P00531,Blended Masala Daily,Everest,spices_masala,blended_masala,g,171.57999999999998,1907.0,0.02,412.52,frozen,2025-04-25,146,953,1,2,UPI,offline,230.5,10.76,19.07,50.17,39.88,0.53,10.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0078,Tawa Mix Special,Maharashtrian,68,P00274;P00651;P00204;P00542,1.42 kg;357 mL;348 g;0.84 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,412.52,1.0
U0054,vegetarian,"Mediterranean,Thai",8600,2024-11-15,P00439,Juices Daily,Kissan,beverages,juices,mL,239.13,1231.0,0.19,193.7,chilled,2025-08-10,268,246,1,3,UPI,online,12.7,0.55,0.3,3.96,1.32,21.44,29.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1034.92,0.1872
U0065,gluten-free,Maharashtrian,7930,2025-02-15,P00212,Cheese Fresh,Borges,dairy,cheese,g,381.44,1241.0,0.02,373.81,chilled,2025-02-26,11,310,9,1,Credit Card,offline,121.7,0.79,8.51,4.32,2.0,5.21,11.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,10288.6,0.0363
U0013,nut-free,Maharashtrian,11829,2024-07-06,P00664,Cereals Fresh,Kissan,baby_food,cereals,pcs,184.08,19.0,0.09,3182.74,chilled,2024-09-22,78,19,5,1,Debit Card,online,88.6,1.6,1.28,18.15,0.95,0.76,56.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0222,Stir-Fry Homestyle,Thai,71,P00670;P00661;P00448;P00733;P00401;P00439;P00216,4 pcs;4 pcs;446 mL;312 g;2 pcs;140 mL;209 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,6102.59,0.5215
U0104,none,"Punjabi,Maharashtrian",3088,2024-04-05,P00663,Cereals Daily,Nandini,baby_food,cereals,pcs,383.07,22.0,0.09,7669.06,frozen,2024-06-14,70,22,6,2,Credit Card,offline,116.8,2.83,1.22,12.05,2.39,3.895,28.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,8224.13,0.9325
U0083,"egg-free,vegetarian",Indian,4928,2024-09-14,P00550,Paste Premium,MDH,spices_masala,paste,kg,415.42,3.48,0.0,415.42,ambient,2025-02-17,156,1740,7,5,NetBanking,offline,302.2,18.69,2.2,43.04,33.74,0.43,37.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,415.42,1.0
U0044,vegan,"Italian,South Indian,Indo-Chinese",7254,2024-08-01,P00657,Vinegar Fresh,Maggi,condiments,vinegar,L,284.19,2.25,0.0,284.19,chilled,2025-02-05,188,562,4,5,UPI,online,179.0,1.89,0.26,14.76,0.72,16.95,862.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,982.45,0.5921
U0054,vegetarian,"Mediterranean,Thai",8600,2024-11-30,P00679,Purees Classic,Dabur,baby_food,purees,kg,492.12,4.85,0.08,452.75,chilled,2025-07-05,217,2425,8,4,Cash,online,66.0,2.04,3.93,20.86,0.23,4.14,18.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1034.92,0.4375
U0079,vegetarian,Rajasthani,9773,2024-11-24,P00059,Gourd Fresh,Haldiram,vegetables,gourd,g,184.3,310.0,0.0,184.3,chilled,2024-11-29,5,103,9,3,Cash,online,46.6,1.64,0.26,11.48,5.22,6.59,39.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,184.3,1.0
U0021,lactose-free,"Indo-Chinese,Thai",9004,2024-03-22,P00215,Milk Daily,Nestle,dairy,milk,g,361.62,739.0,0.05,343.54,chilled,2024-03-27,5,246,4,4,Wallet,online,37.6,4.03,0.34,4.55,0.0,7.28,50.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,826.61,0.4156
U0065,gluten-free,Maharashtrian,7930,2024-01-26,P00621,Ketchup Family,Everest,condiments,ketchup,mL,30.98,1765.0,0.0,30.98,chilled,2024-12-04,313,353,4,4,Debit Card,offline,57.1,4.43,1.21,19.44,0.83,23.08,830.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0202,Soup Express,Italian,22,P00427;P00702;P00456;P00561;P00013,1.36 L;138 g;103 mL;4 pcs;60 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,204.58,0.1514
U0031,vegetarian,Mediterranean,8405,2024-04-13,P00495,Groundnut Oil Daily,Nestle,oils_ghee,groundnut_oil,mL,1137.88,1609.0,0.1,1024.09,chilled,2025-08-19,493,321,1,2,UPI,online,872.3,0.0,95.82,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,9892.25,0.1035
U0094,"gluten-free,vegetarian",Not Specified,7649,2025-07-17,P00500,Olive Oil Premium,Nestle,oils_ghee,olive_oil,g,1034.45,1492.0,0.0,1034.45,chilled,2026-12-29,530,497,6,3,Cash,offline,876.1,0.0,102.78,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1243.99,0.8316
U0017,"gluten-free,vegetarian","Goan,Rajasthani",9158,2024-12-01,P00129,Rice Premium,Borges,grains,rice,kg,57.51,1.73,0.14,49.46,ambient,2025-08-17,259,865,8,3,Credit Card,online,210.1,10.85,4.78,64.96,8.82,1.7,7.4,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0123,Soup Special,Punjabi,13,P00144;P00229;P00635;P00223;P00612;P00516,0.81 kg;1.3 L;161 mL;357 mL;474 mL;52 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,49.46,1.0
U0084,none,"Thai,Indian,South Indian",12992,2025-01-28,P00708,Frozen Veg Classic,Britannia,frozen,frozen_veg,g,553.53,390.0,0.0,553.53,ambient,2026-06-25,513,195,7,1,Wallet,offline,180.0,8.13,5.88,26.76,2.11,2.67,48.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0170,Chaat Express,Goan,17,P00570;P00367;P00504;P00166;P00191;P00653,412 g;487 g;100 g;0.27 kg;1.32 kg;1.03 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,922.99,0.5997
U0106,"gluten-free,vegetarian","South Indian,Mediterranean,Bengali",12443,2024-09-07,P00698,Cereals Family,Patanjali,baby_food,cereals,pcs,683.47,6.0,0.07,3813.76,frozen,2024-12-07,91,6,3,2,Credit Card,online,96.3,3.16,2.49,14.14,0.41,3.97,7.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3813.76,1.0
U0059,none,"Bengali,North Indian",11920,2024-09-20,P00592,Savories Fresh,Maggi,snacks,savories,g,101.01,741.0,0.02,98.99,chilled,2025-07-08,291,148,1,1,Credit Card,online,461.9,4.79,10.22,55.12,1.12,19.74,590.4,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,4609.16,1.0
U0059,none,"Bengali,North Indian",11920,2025-05-03,P00397,Noodles Fresh,MDH,packaged_food,noodles,pcs,334.4,16.0,0.0,5350.4,ambient,2026-03-14,315,16,3,5,Debit Card,offline,504.6,1.18,15.71,75.15,0.1,17.83,513.2,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,5478.49,0.9766
U0014,keto,"Gujarati,Mexican,Indian",12133,2025-08-16,P00261,Flatbreads Premium,Borges,bakery,flatbreads,pcs,22.68,14.0,0.07,295.29,ambient,2025-08-22,6,14,4,4,Debit Card,online,470.4,10.18,21.64,61.1,1.51,7.43,397.8,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,4653.95,0.0634
U0116,gluten-free,"Indo-Chinese,Thai,Gujarati",9824,2025-06-01,P00102,Corn Classic,Borges,grains,corn,kg,42.18,4.84,0.0,42.18,ambient,2026-11-07,524,2420,7,4,Cash,offline,379.3,11.46,2.55,57.19,2.0,0.47,2.3,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,379.67,0.1111
U0074,egg-free,"Rajasthani,South Indian",4559,2024-05-25,P00686,Formula Family,Dabur,baby_food,formula,g,123.89,1339.0,0.13,107.78,ambient,2025-05-11,351,267,6,2,Debit Card,offline,66.2,3.05,3.41,17.16,1.17,5.23,43.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0103,Poha Special,Punjabi,41,P00504;P00332;P00470;P00352;P00168;P00436;P00100,292 g;3 pcs;0.39 L;479 g;0.93 kg;1.06 L;342 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,683.24,1.0
U0050,vegetarian,"Gujarati,Thai,Indo-Chinese",12340,2024-01-07,P00570,Savories Select,Parle,snacks,savories,g,19.65,1266.0,0.11,17.49,frozen,2025-06-10,520,633,5,1,Cash,online,386.9,10.61,9.82,39.17,0.57,16.07,740.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,355.16,0.0492
U0028,"egg-free,vegetarian",Indo-Chinese,12873,2024-05-26,P00421,Soft Drinks Fresh,Borges,beverages,soft_drinks,mL,147.02,145.0,0.0,147.02,chilled,2024-09-10,107,36,5,2,Credit Card,offline,74.3,0.19,5.29,2.55,0.15,15.51,49.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,368.94,0.6555
U0095,"egg-free,vegetarian",Indian,13777,2024-01-04,P00359,Egg Classic,Fortune,meat_seafood,egg,g,373.51,651.0,0.15,317.48,frozen,2024-01-12,8,162,2,3,Wallet,online,137.7,28.16,11.94,18.92,0.0,0.0,89.6,"gluten-free,keto,lactose-free",R0108,Upma Special,Italian,19,P00071;P00329;P00369;P00356;P00227;P00591;P00162,371 g;1 pcs;276 g;0.24 kg;407 g;58 g;411 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,5241.11,0.1292
U0064,egg-free,Rajasthani,14610,2025-08-10,P00744,Frozen Meat Select,Nestle,frozen,frozen_meat,g,263.72,194.0,0.0,263.72,frozen,2026-05-14,277,64,6,5,Cash,offline,401.3,8.73,4.59,20.96,0.81,3.89,143.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,10255.71,0.0257
U0108,vegetarian,Maharashtrian,10978,2024-03-29,P00197,Peas Family,Tata,legumes_pulses,peas,kg,178.48,1.2,0.15,151.71,chilled,2024-07-03,96,400,5,3,Credit Card,offline,249.2,9.54,6.12,46.98,6.59,2.52,2.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,151.71,1.0
U0099,vegetarian,"Rajasthani,Goan,Thai",10641,2025-01-24,P00451,Tea Premium,Patanjali,beverages,tea,mL,51.62,1981.0,0.04,49.56,chilled,2025-05-18,114,660,1,5,Cash,online,48.5,1.14,0.59,11.64,1.0,11.11,55.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0044,Khichdi Delight,Thai,44,P00650;P00153;P00651;P00491;P00497;P00493,0.98 L;0.53 kg;125 mL;0.63 L;1.11 L;0.2 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,630.9,0.0786
U0018,vegetarian,Indo-Chinese,4537,2025-06-09,P00044,Stone Daily,Nandini,fruits,stone,g,60.78,669.0,0.0,60.78,chilled,2025-06-13,4,133,3,2,Debit Card,offline,60.3,0.65,0.01,25.24,4.64,15.68,0.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,60.78,1.0
U0033,egg-free,"Mediterranean,Indo-Chinese",4105,2024-05-19,P00222,Butter Ghee Classic,Aashirvaad,dairy,butter_ghee,g,164.04,841.0,0.0,164.04,frozen,2024-05-28,9,168,4,1,Wallet,online,36.5,4.17,10.14,5.16,0.0,4.88,59.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1270.91,0.1291
U0004,"egg-free,vegetarian",Goan,8266,2024-09-10,P00151,Wheat Daily,MDH,grains,wheat,g,73.58,1660.0,0.03,71.37,frozen,2025-12-03,449,415,7,2,Credit Card,offline,209.5,2.33,1.48,46.87,6.69,0.31,1.5,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0155,Pasta Fusion,North Indian,25,P00039;P00500;P00663,3 pcs;476 g;2 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,6039.7,0.0118
U0085,gluten-free,Hyderabadi,10557,2025-03-10,P00331,Mutton Fresh,MotherDairy,meat_seafood,mutton,pcs,262.29,1.0,0.0,262.29,frozen,2025-03-22,12,1,7,5,Debit Card,offline,206.9,17.72,6.09,0.0,0.0,0.0,117.9,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2251.29,0.1165
U0031,vegetarian,Mediterranean,8405,2025-02-20,P00495,Groundnut Oil Daily,Nestle,oils_ghee,groundnut_oil,mL,243.64,815.0,0.0,243.64,frozen,2026-01-01,315,163,7,5,NetBanking,online,872.3,0.0,95.82,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,4118.61,0.0592
U0029,keto,Rajasthani,9545,2025-07-07,P00262,Buns Daily,MTR,bakery,buns,g,36.32,1568.0,0.07,33.78,chilled,2025-07-15,8,392,6,2,UPI,online,458.4,8.2,15.79,49.09,7.24,24.03,664.4,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,33.78,1.0
U0114,"egg-free,vegetarian",Gujarati,8506,2025-05-15,P00114,Wheat Fresh,Del Monte,grains,wheat,g,50.31,1484.0,0.0,50.31,ambient,2026-05-31,381,742,9,4,NetBanking,offline,297.8,10.94,5.74,54.38,5.77,0.31,0.3,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,251.08,0.2004
U0012,keto,South Indian,14707,2024-07-30,P00405,Canned Premium,Nandini,packaged_food,canned,kg,136.02,1.44,0.02,133.3,frozen,2025-08-25,391,360,6,1,NetBanking,offline,275.3,8.7,25.33,61.17,4.1,30.09,889.7,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,453.01,0.2943
U0019,gluten-free,"South Indian,Thai",13076,2025-05-01,P00371,Ready Meals Fresh,Nestle,packaged_food,ready_meals,g,163.16,354.0,0.0,163.16,chilled,2026-04-03,337,177,5,3,UPI,online,585.2,6.69,18.9,78.06,4.17,15.57,722.1,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,277.5,0.588
U0106,"gluten-free,vegetarian","South Indian,Mediterranean,Bengali",12443,2024-03-25,P00335,Mutton Premium,Maggi,meat_seafood,mutton,g,452.05,1736.0,0.0,452.05,chilled,2024-04-03,9,578,2,1,Wallet,offline,104.6,9.98,13.7,0.0,0.0,0.0,39.9,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1502.82,0.3008
U0054,vegetarian,Not Specified,8600,2024-05-12,P00564,Chips Fresh,Del Monte,snacks,chips,g,205.56,442.0,0.15,174.73,ambient,2025-09-17,493,110,2,3,Cash,online,502.6,5.33,17.64,77.43,0.79,30.44,232.2,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,997.82,0.1751
U0012,keto,South Indian,14707,2024-07-31,P00607,Sauces Fresh,MotherDairy,condiments,sauces,mL,319.71,716.0,0.0,319.71,frozen,2025-05-05,278,238,5,2,Debit Card,offline,58.3,3.15,1.5,17.14,2.2,4.54,309.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,453.01,0.7057
U0019,gluten-free,"South Indian,Thai",13076,2024-08-29,P00674,Purees Classic,MDH,baby_food,purees,g,480.42,815.0,0.0,480.42,chilled,2025-04-23,237,407,2,2,Debit Card,offline,210.1,4.12,0.16,10.79,0.65,8.44,11.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,502.78,0.9555
U0087,nut-free,Not Specified,4166,2024-01-26,P00505,Condiment Premium,MDH,spices_masala,condiment,g,64.74,1587.0,0.0,64.74,ambient,2025-04-05,435,317,1,4,Credit Card,offline,318.5,7.84,16.51,37.79,19.78,0.92,93.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0076,Sandwich Delight,Mediterranean,50,P00529;P00629;P00360;P00342;P00275;P00413,196 g;70 g;1 pcs;114 g;378 g;441 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2206.03,0.0293
U0072,gluten-free,"North Indian,Italian,Goan",5273,2025-02-01,P00197,Peas Family,Tata,legumes_pulses,peas,kg,61.36,1.61,0.0,61.36,chilled,2025-05-27,115,536,6,5,UPI,offline,249.2,9.54,6.12,46.98,6.59,2.52,2.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0121,Pulao Chef's Pick,Gujarati,72,P00719;P00142;P00569;P00100;P00115;P00117,0.74 kg;0.65 kg;5 pcs;489 g;0.41 kg;154 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1322.63,0.0464
U0090,"egg-free,vegetarian","Italian,Punjabi,North Indian",12987,2025-05-18,P00265,Buns Premium,Del Monte,bakery,buns,g,46.61,830.0,0.26,34.49,ambient,2025-05-26,8,166,9,2,Credit Card,online,560.8,10.69,21.6,63.07,3.45,15.37,628.2,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,565.29,0.061
U0005,nut-free,Indian,8196,2025-05-02,P00649,Vinegar Classic,MTR,condiments,vinegar,mL,240.25,830.0,0.1,216.22,frozen,2026-10-13,529,207,2,5,Credit Card,offline,21.8,2.01,1.22,30.54,3.07,17.3,727.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,5908.94,0.0366
U0053,"gluten-free,vegetarian","Punjabi,Indian",7366,2025-04-02,P00293,Cookies Premium,Fortune,bakery,cookies,g,65.81,1391.0,0.2,52.65,chilled,2025-04-10,8,695,1,1,NetBanking,offline,326.0,3.71,27.68,61.51,1.75,11.03,370.2,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3006.55,0.0175
